id,Data,Hora,Vazao,Nivel,Chuva
3034,2022-12-09,18:00:00,80.38,779.00,0.00
3035,2022-12-09,17:30:00,81.93,780.00,0.00
3036,2022-12-09,17:00:00,80.38,779.00,0.00
3037,2022-12-09,16:30:00,80.38,779.00,0.00
3038,2022-12-09,16:00:00,80.38,779.00,0.00
3039,2022-12-09,15:30:00,81.93,780.00,0.00
3040,2022-12-09,15:00:00,81.93,780.00,0.00
3041,2022-12-09,14:30:00,83.49,781.00,0.00
3042,2022-12-09,14:00:00,85.06,782.00,0.00
3043,2022-12-09,13:30:00,88.21,784.00,0.00
3044,2022-12-09,13:00:00,89.80,785.00,0.00
3045,2022-12-09,12:30:00,89.80,785.00,0.00
3046,2022-12-09,12:00:00,89.80,785.00,0.00
3047,2022-12-09,11:30:00,89.80,785.00,0.00
3048,2022-12-09,11:00:00,89.80,785.00,0.00
3049,2022-12-09,10:30:00,89.80,785.00,0.00
3050,2022-12-09,10:00:00,89.80,785.00,0.00
3051,2022-12-09,09:30:00,89.80,785.00,0.00
3052,2022-12-09,09:00:00,89.80,785.00,0.00
3053,2022-12-09,08:30:00,89.80,785.00,0.00
3054,2022-12-09,08:00:00,89.80,785.00,0.00
3055,2022-12-09,07:30:00,89.80,785.00,0.00
3056,2022-12-09,07:00:00,89.80,785.00,0.00
3057,2022-12-09,06:30:00,89.80,785.00,0.00
3058,2022-12-09,06:00:00,89.80,785.00,0.00
3059,2022-12-09,05:30:00,91.39,786.00,0.00
3060,2022-12-09,05:00:00,91.39,786.00,0.00
3061,2022-12-09,04:30:00,92.99,787.00,0.00
3062,2022-12-09,04:00:00,91.39,786.00,0.00
3063,2022-12-09,03:30:00,92.99,787.00,0.00
3064,2022-12-09,03:00:00,92.99,787.00,0.00
3065,2022-12-09,02:30:00,92.99,787.00,0.00
3066,2022-12-09,02:00:00,92.99,787.00,0.00
3067,2022-12-09,01:30:00,92.99,787.00,0.00
3068,2022-12-09,01:00:00,92.99,787.00,0.00
3069,2022-12-09,00:30:00,92.99,787.00,0.00
3070,2022-12-09,00:00:00,91.39,786.00,0.00
3071,2022-12-08,23:30:00,92.99,787.00,0.00
3072,2022-12-08,23:00:00,91.39,786.00,0.00
3073,2022-12-08,22:30:00,89.80,785.00,0.00
3074,2022-12-08,22:00:00,88.21,784.00,0.00
3075,2022-12-08,21:30:00,88.21,784.00,0.00
3076,2022-12-08,21:00:00,86.63,783.00,0.00
3077,2022-12-08,20:30:00,86.63,783.00,0.00
3078,2022-12-08,20:00:00,88.21,784.00,0.00
3079,2022-12-08,19:30:00,88.21,784.00,0.00
3080,2022-12-08,19:00:00,86.63,783.00,0.00
3081,2022-12-08,18:30:00,88.21,784.00,0.00
3082,2022-12-08,18:00:00,86.63,783.00,0.00
3083,2022-12-08,17:30:00,88.21,784.00,0.00
3084,2022-12-08,17:00:00,88.21,784.00,0.00
3085,2022-12-08,16:30:00,88.21,784.00,0.00
3086,2022-12-08,16:00:00,88.21,784.00,0.00
3087,2022-12-08,15:30:00,88.21,784.00,0.00
3088,2022-12-08,15:00:00,88.21,784.00,0.00
3089,2022-12-08,14:30:00,86.63,783.00,0.00
3090,2022-12-08,14:00:00,86.63,783.00,0.00
3091,2022-12-08,13:30:00,83.49,781.00,0.00
3092,2022-12-08,13:00:00,80.38,779.00,0.00
3093,2022-12-08,12:30:00,80.38,779.00,0.00
3094,2022-12-08,12:00:00,80.38,779.00,0.00
3095,2022-12-08,11:30:00,80.38,779.00,0.00
3096,2022-12-08,11:00:00,78.84,778.00,0.00
3097,2022-12-08,10:30:00,78.84,778.00,0.00
3098,2022-12-08,10:00:00,75.77,776.00,0.00
3099,2022-12-08,09:30:00,72.73,774.00,0.00
3100,2022-12-08,09:00:00,72.73,774.00,0.00
3101,2022-12-08,08:30:00,71.22,773.00,0.00
3102,2022-12-08,08:00:00,72.73,774.00,0.00
3103,2022-12-08,07:30:00,72.73,774.00,0.00
3104,2022-12-08,07:00:00,72.73,774.00,0.00
3105,2022-12-08,06:30:00,71.22,773.00,0.00
3106,2022-12-08,06:00:00,71.22,773.00,0.00
3107,2022-12-08,05:30:00,71.22,773.00,0.00
3108,2022-12-08,05:00:00,71.22,773.00,0.00
3109,2022-12-08,04:30:00,71.22,773.00,0.00
3110,2022-12-08,04:00:00,71.22,773.00,0.00
3111,2022-12-08,03:30:00,71.22,773.00,0.00
3112,2022-12-08,03:00:00,71.22,773.00,0.00
3113,2022-12-08,02:30:00,71.22,773.00,0.00
3114,2022-12-08,02:00:00,71.22,773.00,0.00
3115,2022-12-08,01:30:00,71.22,773.00,0.00
3116,2022-12-08,01:00:00,71.22,773.00,0.00
3117,2022-12-08,00:30:00,72.73,774.00,0.00
3118,2022-12-08,00:00:00,71.22,773.00,0.00
3119,2022-12-07,23:30:00,71.22,773.00,0.00
3120,2022-12-07,23:00:00,71.22,773.00,0.00
3121,2022-12-07,22:30:00,71.22,773.00,0.00
3122,2022-12-07,22:00:00,72.73,774.00,0.00
3123,2022-12-07,21:30:00,72.73,774.00,0.00
3124,2022-12-07,21:00:00,71.22,773.00,0.00
3125,2022-12-07,20:30:00,71.22,773.00,0.00
3126,2022-12-07,20:00:00,66.74,770.00,0.00
3127,2022-12-07,19:30:00,65.26,769.00,0.00
3128,2022-12-07,19:00:00,66.74,770.00,0.00
3129,2022-12-07,18:30:00,63.79,768.00,0.00
3130,2022-12-07,18:00:00,57.99,764.00,0.00
3131,2022-12-07,17:30:00,59.43,765.00,0.00
3132,2022-12-07,17:00:00,57.99,764.00,0.00
3133,2022-12-07,16:30:00,59.43,765.00,0.00
3134,2022-12-07,16:00:00,59.43,765.00,0.00
3135,2022-12-07,15:30:00,57.99,764.00,0.00
3136,2022-12-07,15:00:00,59.43,765.00,1.80
3137,2022-12-07,14:30:00,59.43,765.00,1.80
3138,2022-12-07,14:00:00,57.99,764.00,2.00
3139,2022-12-07,13:30:00,60.88,766.00,2.00
3140,2022-12-07,13:00:00,60.88,766.00,0.00
3141,2022-12-07,12:30:00,60.88,766.00,0.00
3142,2022-12-07,12:00:00,62.33,767.00,0.00
3143,2022-12-07,11:30:00,62.33,767.00,0.80
3144,2022-12-07,11:00:00,62.33,767.00,0.00
3145,2022-12-07,10:30:00,65.26,769.00,0.40
3146,2022-12-07,10:00:00,65.26,769.00,0.00
3147,2022-12-07,09:30:00,65.26,769.00,0.00
3148,2022-12-07,09:00:00,69.72,772.00,0.00
3149,2022-12-07,08:30:00,71.22,773.00,0.20
3150,2022-12-07,08:00:00,71.22,773.00,0.20
3151,2022-12-07,07:30:00,71.22,773.00,0.40
3152,2022-12-07,07:00:00,71.22,773.00,0.80
3153,2022-12-07,06:30:00,71.22,773.00,0.20
3154,2022-12-07,06:00:00,71.22,773.00,0.20
3155,2022-12-07,05:30:00,71.22,773.00,0.00
3156,2022-12-07,05:00:00,71.22,773.00,0.00
3157,2022-12-07,04:30:00,72.73,774.00,0.00
3158,2022-12-07,04:00:00,71.22,773.00,0.00
3159,2022-12-07,03:30:00,71.22,773.00,0.00
3160,2022-12-07,03:00:00,71.22,773.00,0.00
3161,2022-12-07,02:30:00,71.22,773.00,0.00
3162,2022-12-07,02:00:00,71.22,773.00,0.00
3163,2022-12-07,01:30:00,71.22,773.00,0.00
3164,2022-12-07,01:00:00,72.73,774.00,0.00
3165,2022-12-07,00:30:00,71.22,773.00,0.00
3166,2022-12-07,00:00:00,71.22,773.00,0.00
3167,2022-12-06,23:30:00,71.22,773.00,0.00
3168,2022-12-06,23:00:00,71.22,773.00,0.00
3169,2022-12-06,22:30:00,72.73,774.00,0.00
3170,2022-12-06,22:00:00,71.22,773.00,0.00
3171,2022-12-06,21:30:00,72.73,774.00,0.00
3172,2022-12-06,21:00:00,72.73,774.00,0.20
3173,2022-12-06,20:30:00,72.73,774.00,0.00
3174,2022-12-06,20:00:00,71.22,773.00,0.00
3175,2022-12-06,19:30:00,72.73,774.00,0.00
3176,2022-12-06,19:00:00,71.22,773.00,0.00
3177,2022-12-06,18:30:00,72.73,774.00,0.00
3178,2022-12-06,18:00:00,72.73,774.00,0.00
3179,2022-12-06,17:30:00,72.73,774.00,0.00
3180,2022-12-06,17:00:00,72.73,774.00,0.00
3181,2022-12-06,16:30:00,72.73,774.00,0.00
3182,2022-12-06,16:00:00,72.73,774.00,0.00
3183,2022-12-06,15:30:00,72.73,774.00,0.00
3184,2022-12-06,15:00:00,72.73,774.00,0.00
3185,2022-12-06,14:30:00,74.24,775.00,0.00
3186,2022-12-06,14:00:00,74.24,775.00,0.00
3187,2022-12-06,13:30:00,75.77,776.00,0.00
3188,2022-12-06,13:00:00,77.30,777.00,0.00
3189,2022-12-06,12:30:00,77.30,777.00,0.00
3190,2022-12-06,12:00:00,78.84,778.00,0.00
3191,2022-12-06,11:30:00,81.93,780.00,0.00
3192,2022-12-06,11:00:00,81.93,780.00,0.00
3193,2022-12-06,10:30:00,83.49,781.00,0.00
3194,2022-12-06,10:00:00,85.06,782.00,0.00
3195,2022-12-06,09:30:00,85.06,782.00,0.00
3196,2022-12-06,09:00:00,85.06,782.00,0.00
3197,2022-12-06,08:30:00,85.06,782.00,0.00
3198,2022-12-06,08:00:00,88.21,784.00,0.00
3199,2022-12-06,07:30:00,89.80,785.00,0.00
3200,2022-12-06,07:00:00,91.39,786.00,0.00
3201,2022-12-06,06:30:00,91.39,786.00,0.00
3202,2022-12-06,06:00:00,89.80,785.00,0.00
3203,2022-12-06,05:30:00,91.39,786.00,0.00
3204,2022-12-06,05:00:00,91.39,786.00,0.00
3205,2022-12-06,04:30:00,91.39,786.00,0.00
3206,2022-12-06,04:00:00,91.39,786.00,0.00
3207,2022-12-06,03:30:00,91.39,786.00,0.00
3208,2022-12-06,03:00:00,91.39,786.00,0.00
3209,2022-12-06,02:30:00,89.80,785.00,0.00
3210,2022-12-06,02:00:00,89.80,785.00,0.00
3211,2022-12-06,01:30:00,91.39,786.00,0.00
3212,2022-12-06,01:00:00,91.39,786.00,0.00
3213,2022-12-06,00:30:00,91.39,786.00,0.00
3214,2022-12-06,00:00:00,89.80,785.00,0.00
3215,2022-12-05,23:30:00,91.39,786.00,0.00
3216,2022-12-05,23:00:00,91.39,786.00,0.00
3217,2022-12-05,22:30:00,91.39,786.00,0.00
3218,2022-12-05,22:00:00,91.39,786.00,0.00
3219,2022-12-05,21:30:00,91.39,786.00,0.00
3220,2022-12-05,21:00:00,91.39,786.00,0.00
3221,2022-12-05,20:30:00,92.99,787.00,0.00
3222,2022-12-05,20:00:00,91.39,786.00,0.00
3223,2022-12-05,19:30:00,92.99,787.00,0.00
3224,2022-12-05,19:00:00,91.39,786.00,0.00
3225,2022-12-05,18:30:00,92.99,787.00,0.00
3226,2022-12-05,18:00:00,92.99,787.00,0.00
3227,2022-12-05,17:30:00,92.99,787.00,0.00
3228,2022-12-05,17:00:00,92.99,787.00,0.00
3229,2022-12-05,16:30:00,94.60,788.00,0.00
3230,2022-12-05,16:00:00,96.21,789.00,0.00
3231,2022-12-05,15:30:00,99.45,791.00,0.00
3232,2022-12-05,15:00:00,102.72,793.00,0.00
3233,2022-12-05,14:30:00,101.08,792.00,0.00
3234,2022-12-05,14:00:00,101.08,792.00,5.80
3235,2022-10-18,21:30:00,16.41,715.00,0.00
3236,2022-10-18,21:00:00,16.41,715.00,0.00
3237,2022-10-18,20:30:00,16.41,715.00,0.00
3238,2022-10-18,20:00:00,16.41,715.00,0.00
3239,2022-10-18,19:30:00,16.41,715.00,0.00
3240,2022-10-18,19:00:00,16.41,715.00,0.00
3241,2022-10-18,18:30:00,16.41,715.00,0.00
3242,2022-10-18,18:00:00,16.41,715.00,0.00
3243,2022-10-18,17:30:00,16.41,715.00,0.00
3244,2022-10-18,17:00:00,16.41,715.00,0.00
3245,2022-10-18,16:30:00,16.41,715.00,0.00
3246,2022-10-18,16:00:00,16.41,715.00,0.00
3247,2022-10-18,15:30:00,16.82,716.00,0.00
3248,2022-10-18,15:00:00,17.24,717.00,0.00
3249,2022-10-18,14:30:00,17.67,718.00,0.00
3250,2022-10-18,14:00:00,18.10,719.00,0.00
3251,2022-10-18,13:30:00,18.10,719.00,0.00
3252,2022-10-18,13:00:00,18.10,719.00,0.00
3253,2022-10-18,12:30:00,17.67,718.00,0.00
3254,2022-10-18,12:00:00,18.10,719.00,0.00
3255,2022-10-18,11:30:00,17.67,718.00,0.00
3256,2022-10-18,11:00:00,17.67,718.00,0.00
3257,2022-10-18,10:30:00,17.67,718.00,0.00
3258,2022-10-18,10:00:00,17.67,718.00,0.00
3259,2022-10-18,09:30:00,17.67,718.00,0.00
3260,2022-10-18,09:00:00,17.67,718.00,0.00
3261,2022-10-18,08:30:00,17.24,717.00,0.00
3262,2022-10-18,08:00:00,17.24,717.00,0.00
3263,2022-10-18,07:30:00,17.24,717.00,0.00
3264,2022-10-18,07:00:00,17.67,718.00,0.00
3265,2022-10-18,06:30:00,17.67,718.00,0.00
3266,2022-10-18,06:00:00,17.67,718.00,0.00
3267,2022-10-18,05:30:00,17.67,718.00,0.00
3268,2022-10-18,05:00:00,17.67,718.00,0.00
3269,2022-10-18,04:30:00,17.67,718.00,0.00
3270,2022-10-18,04:00:00,17.67,718.00,0.00
3271,2022-10-18,03:30:00,17.67,718.00,0.00
3272,2022-10-18,03:00:00,17.67,718.00,0.00
3273,2022-10-18,02:30:00,17.24,717.00,0.00
3274,2022-10-18,02:00:00,17.24,717.00,0.00
3275,2022-10-18,01:30:00,17.67,718.00,0.00
3276,2022-10-18,01:00:00,17.24,717.00,0.00
3277,2022-10-18,00:30:00,17.24,717.00,0.00
3278,2022-10-18,00:00:00,17.24,717.00,0.00
3279,2022-10-17,23:30:00,17.24,717.00,0.00
3280,2022-10-17,23:00:00,17.24,717.00,0.00
3281,2022-10-17,22:30:00,17.67,718.00,0.00
3282,2022-10-17,22:00:00,17.67,718.00,0.00
3283,2022-10-17,21:30:00,17.67,718.00,0.00
3284,2022-10-17,21:00:00,17.67,718.00,0.00
3285,2022-10-17,20:30:00,17.67,718.00,0.00
3286,2022-10-17,20:00:00,17.67,718.00,0.00
3287,2022-10-17,19:30:00,17.67,718.00,0.00
3288,2022-10-17,19:00:00,17.67,718.00,0.00
3289,2022-10-17,18:30:00,17.67,718.00,0.00
3290,2022-10-17,18:00:00,17.67,718.00,0.00
3291,2022-10-17,17:30:00,17.67,718.00,0.00
3292,2022-10-17,17:00:00,17.67,718.00,0.00
3293,2022-10-17,16:30:00,17.67,718.00,0.00
3294,2022-10-17,16:00:00,17.67,718.00,0.00
3295,2022-10-17,15:30:00,17.67,718.00,0.00
3296,2022-10-17,15:00:00,17.67,718.00,0.00
3297,2022-10-17,14:30:00,18.10,719.00,0.00
3298,2022-10-17,14:00:00,17.67,718.00,0.00
3299,2022-10-17,13:30:00,17.67,718.00,0.00
3300,2022-10-17,13:00:00,17.67,718.00,0.00
3301,2022-10-17,12:30:00,17.67,718.00,0.00
3302,2022-10-17,12:00:00,17.67,718.00,0.00
3303,2022-10-17,11:30:00,17.67,718.00,0.00
3304,2022-10-17,11:00:00,17.67,718.00,0.00
3305,2022-10-17,10:30:00,17.67,718.00,0.00
3306,2022-10-17,10:00:00,17.67,718.00,0.00
3307,2022-10-17,09:30:00,17.67,718.00,0.00
3308,2022-10-17,09:00:00,17.67,718.00,0.00
3309,2022-10-17,08:30:00,17.67,718.00,0.00
3310,2022-10-17,08:00:00,17.67,718.00,0.00
3311,2022-10-17,07:30:00,17.24,717.00,0.00
3312,2022-10-17,07:00:00,17.24,717.00,0.00
3313,2022-10-17,06:30:00,17.24,717.00,0.00
3314,2022-10-17,06:00:00,17.67,718.00,0.00
3315,2022-10-17,05:30:00,17.24,717.00,0.00
3316,2022-10-17,05:00:00,17.67,718.00,0.00
3317,2022-10-17,04:30:00,17.67,718.00,0.00
3318,2022-10-17,04:00:00,17.24,717.00,0.00
3319,2022-10-17,03:30:00,17.24,717.00,0.00
3320,2022-10-17,03:00:00,17.24,717.00,0.00
3321,2022-10-17,02:30:00,17.24,717.00,0.00
3322,2022-10-17,02:00:00,17.24,717.00,0.00
3323,2022-10-17,01:30:00,17.67,718.00,0.00
3324,2022-10-17,01:00:00,17.24,717.00,0.00
3325,2022-10-17,00:30:00,17.24,717.00,0.00
3326,2022-10-17,00:00:00,17.24,717.00,0.00
3327,2022-10-16,23:30:00,17.24,717.00,0.00
3328,2022-10-16,23:00:00,17.67,718.00,0.00
3329,2022-10-16,22:30:00,17.67,718.00,0.00
3330,2022-10-16,22:00:00,17.24,717.00,0.00
3331,2022-10-16,21:30:00,17.67,718.00,0.00
3332,2022-10-16,21:00:00,17.67,718.00,0.00
3333,2022-10-16,20:30:00,17.67,718.00,0.00
3334,2022-10-16,20:00:00,17.67,718.00,0.00
3335,2022-10-16,19:30:00,17.67,718.00,0.00
3336,2022-10-16,19:00:00,17.67,718.00,0.00
3337,2022-10-16,18:30:00,17.24,717.00,0.00
3338,2022-10-16,18:00:00,17.24,717.00,0.00
3339,2022-10-16,17:30:00,17.67,718.00,0.00
3340,2022-10-16,17:00:00,17.67,718.00,0.00
3341,2022-10-16,16:30:00,17.67,718.00,0.00
3342,2022-10-16,16:00:00,17.67,718.00,0.00
3343,2022-10-16,15:30:00,17.67,718.00,0.00
3344,2022-10-16,15:00:00,17.67,718.00,0.00
3345,2022-10-16,14:30:00,17.24,717.00,0.00
3346,2022-10-16,14:00:00,17.24,717.00,0.00
3347,2022-10-16,13:30:00,17.67,718.00,0.00
3348,2022-10-16,13:00:00,17.24,717.00,0.00
3349,2022-10-16,12:30:00,17.24,717.00,0.00
3350,2022-10-16,12:00:00,17.67,718.00,0.00
3351,2022-10-16,11:30:00,17.67,718.00,0.00
3352,2022-10-16,11:00:00,17.67,718.00,0.00
3353,2022-10-16,10:30:00,17.24,717.00,0.00
3354,2022-10-16,10:00:00,17.24,717.00,0.00
3355,2022-10-16,09:30:00,17.67,718.00,0.00
3356,2022-10-16,09:00:00,17.24,717.00,0.00
3357,2022-10-16,08:30:00,17.24,717.00,0.00
3358,2022-10-16,08:00:00,16.82,716.00,0.00
3359,2022-10-16,07:30:00,16.41,715.00,0.00
3360,2022-10-16,07:00:00,16.82,716.00,0.00
3361,2022-10-16,06:30:00,16.82,716.00,0.00
3362,2022-10-16,06:00:00,16.82,716.00,0.00
3363,2022-10-16,05:30:00,17.24,717.00,0.00
3364,2022-10-16,05:00:00,17.24,717.00,0.00
3365,2022-10-16,04:30:00,17.24,717.00,0.00
3366,2022-10-16,04:00:00,17.24,717.00,0.00
3367,2022-10-16,03:30:00,17.24,717.00,0.00
3368,2022-10-16,03:00:00,17.24,717.00,0.00
3369,2022-10-16,02:30:00,17.24,717.00,0.00
3370,2022-10-16,02:00:00,17.24,717.00,0.00
3371,2022-10-16,01:30:00,17.24,717.00,0.00
3372,2022-10-16,01:00:00,17.24,717.00,0.00
3373,2022-10-16,00:30:00,17.24,717.00,0.00
3374,2022-10-16,00:00:00,17.24,717.00,0.00
3375,2022-10-15,23:30:00,17.24,717.00,0.00
3376,2022-10-15,23:00:00,17.24,717.00,0.00
3377,2022-10-15,22:30:00,17.24,717.00,0.00
3378,2022-10-15,22:00:00,17.24,717.00,0.00
3379,2022-10-15,21:30:00,17.24,717.00,0.00
3380,2022-10-15,21:00:00,17.24,717.00,0.00
3381,2022-10-15,20:30:00,17.24,717.00,0.00
3382,2022-10-15,20:00:00,17.24,717.00,0.00
3383,2022-10-15,19:30:00,17.24,717.00,0.00
3384,2022-10-15,19:00:00,17.24,717.00,0.00
3385,2022-10-15,18:30:00,17.67,718.00,0.00
3386,2022-10-15,18:00:00,17.67,718.00,0.00
3387,2022-10-15,17:30:00,17.67,718.00,0.00
3388,2022-10-15,17:00:00,17.67,718.00,0.00
3389,2022-10-15,16:30:00,17.67,718.00,0.00
3390,2022-10-15,16:00:00,17.67,718.00,0.00
3391,2022-10-15,15:30:00,17.24,717.00,0.00
3392,2022-10-15,15:00:00,17.24,717.00,0.00
3393,2022-10-15,14:30:00,17.67,718.00,0.00
3394,2022-10-15,14:00:00,17.67,718.00,0.00
3395,2022-10-15,13:30:00,17.24,717.00,0.00
3396,2022-10-15,13:00:00,17.24,717.00,0.00
3397,2022-10-15,12:30:00,17.24,717.00,0.00
3398,2022-10-15,12:00:00,17.67,718.00,0.00
3399,2022-10-15,11:30:00,16.82,716.00,0.00
3400,2022-10-15,11:00:00,16.41,715.00,0.00
3401,2022-10-15,10:30:00,16.41,715.00,0.00
3402,2022-10-15,10:00:00,16.41,715.00,0.00
3403,2022-10-15,09:30:00,16.41,715.00,0.00
3404,2022-10-15,09:00:00,16.41,715.00,0.00
3405,2022-10-15,08:30:00,16.41,715.00,0.00
3406,2022-10-15,08:00:00,16.00,714.00,0.00
3407,2022-10-15,07:30:00,16.00,714.00,0.60
3408,2022-10-15,07:00:00,16.00,714.00,0.00
3409,2022-10-15,06:30:00,16.00,714.00,0.00
3410,2022-10-15,06:00:00,16.00,714.00,0.00
3411,2022-10-15,05:30:00,16.00,714.00,0.00
3412,2022-10-15,05:00:00,16.00,714.00,0.00
3413,2022-10-15,04:30:00,16.00,714.00,0.00
3414,2022-10-15,04:00:00,16.00,714.00,0.00
3415,2022-10-15,03:30:00,16.00,714.00,0.00
3416,2022-10-15,03:00:00,16.00,714.00,0.00
3417,2022-10-15,02:30:00,16.00,714.00,0.00
3418,2022-10-15,02:00:00,16.00,714.00,0.00
3419,2022-10-15,01:30:00,16.00,714.00,0.00
3420,2022-10-15,01:00:00,16.00,714.00,0.00
3421,2022-10-15,00:30:00,16.00,714.00,0.00
3422,2022-10-15,00:00:00,16.00,714.00,0.00
3423,2022-10-14,23:30:00,16.00,714.00,0.00
3424,2022-10-14,23:00:00,16.00,714.00,0.00
3425,2022-10-14,22:30:00,16.00,714.00,0.00
3426,2022-10-14,22:00:00,16.00,714.00,0.00
3427,2022-10-14,21:30:00,16.00,714.00,0.00
3428,2022-10-14,21:00:00,16.00,714.00,0.00
3429,2022-10-14,20:30:00,16.00,714.00,0.00
3430,2022-10-14,20:00:00,16.00,714.00,0.00
3431,2022-10-14,19:30:00,16.00,714.00,0.00
3432,2022-10-14,19:00:00,16.00,714.00,0.00
3433,2022-10-14,18:30:00,16.00,714.00,0.00
3434,2022-10-14,18:00:00,16.00,714.00,0.00
3435,2022-10-14,17:30:00,16.41,715.00,0.00
3436,2022-10-14,17:00:00,16.41,715.00,0.00
3437,2022-10-14,16:30:00,16.41,715.00,0.00
3438,2022-10-14,16:00:00,16.41,715.00,0.00
3439,2022-10-14,15:30:00,17.24,717.00,0.00
3440,2022-10-14,15:00:00,17.24,717.00,0.00
3441,2022-10-14,14:30:00,17.24,717.00,0.00
3442,2022-10-14,14:00:00,17.67,718.00,0.00
3443,2022-10-14,13:30:00,17.67,718.00,0.00
3444,2022-10-14,13:00:00,17.67,718.00,0.00
3445,2022-10-14,12:30:00,17.24,717.00,0.00
3446,2022-10-14,12:00:00,17.24,717.00,0.00
3447,2022-10-14,11:30:00,17.67,718.00,0.00
3448,2022-10-14,11:00:00,17.24,717.00,0.00
3449,2022-10-14,10:30:00,17.67,718.00,0.00
3450,2022-10-14,10:00:00,17.24,717.00,0.00
3451,2022-10-14,09:30:00,17.24,717.00,0.00
3452,2022-10-14,09:00:00,17.67,718.00,0.00
3453,2022-10-14,08:30:00,17.24,717.00,0.00
3454,2022-10-14,08:00:00,17.24,717.00,0.00
3455,2022-10-14,07:30:00,16.82,716.00,0.00
3456,2022-10-14,07:00:00,17.24,717.00,0.00
3457,2022-10-14,06:30:00,17.24,717.00,0.00
3458,2022-10-14,06:00:00,17.24,717.00,0.00
3459,2022-10-14,05:30:00,17.24,717.00,0.00
3460,2022-10-14,05:00:00,17.24,717.00,0.00
3461,2022-10-14,04:30:00,17.24,717.00,0.00
3462,2022-10-14,04:00:00,16.82,716.00,0.00
3463,2022-10-14,03:30:00,16.82,716.00,0.00
3464,2022-10-14,03:00:00,17.24,717.00,0.00
3465,2022-10-14,02:30:00,17.24,717.00,0.00
3466,2022-10-14,02:00:00,17.24,717.00,0.00
3467,2022-10-14,01:30:00,17.24,717.00,0.00
3468,2022-10-14,01:00:00,17.24,717.00,0.00
3469,2022-10-14,00:30:00,17.24,717.00,0.00
3470,2022-10-14,00:00:00,16.82,716.00,0.00
3471,2022-10-13,23:30:00,16.82,716.00,0.00
3472,2022-10-13,23:00:00,17.24,717.00,0.00
3473,2022-10-13,22:30:00,17.24,717.00,0.00
3474,2022-10-13,22:00:00,17.24,717.00,0.00
3475,2022-10-13,21:30:00,17.24,717.00,0.00
3476,2022-10-13,21:00:00,17.24,717.00,0.00
3477,2022-10-13,20:30:00,17.24,717.00,0.00
3478,2022-10-13,20:00:00,17.24,717.00,0.00
3479,2022-10-13,19:30:00,17.24,717.00,0.00
3480,2022-10-13,19:00:00,17.67,718.00,0.00
3481,2022-10-13,18:30:00,17.24,717.00,0.00
3482,2022-10-13,18:00:00,17.24,717.00,0.00
3483,2022-10-13,17:30:00,17.24,717.00,0.00
3484,2022-10-13,17:00:00,17.67,718.00,0.00
3485,2022-10-13,16:30:00,17.67,718.00,0.00
3486,2022-10-13,16:00:00,17.24,717.00,0.00
3487,2022-10-13,15:30:00,17.24,717.00,0.00
3488,2022-10-13,15:00:00,17.24,717.00,0.00
3489,2022-10-13,14:30:00,17.67,718.00,0.00
3490,2022-10-13,14:00:00,17.67,718.00,0.00
3491,2022-10-13,13:30:00,17.67,718.00,0.00
3492,2022-10-13,13:00:00,17.67,718.00,0.00
3493,2022-10-13,12:30:00,17.67,718.00,0.00
3494,2022-10-13,12:00:00,17.67,718.00,0.00
3495,2022-10-13,11:30:00,17.24,717.00,0.00
3496,2022-10-13,11:00:00,17.67,718.00,0.00
3497,2022-10-13,10:30:00,17.24,717.00,0.00
3498,2022-10-13,10:00:00,17.24,717.00,0.00
3499,2022-10-13,09:30:00,17.24,717.00,0.00
3500,2022-10-13,09:00:00,17.24,717.00,0.00
3501,2022-10-13,08:30:00,17.24,717.00,0.00
3502,2022-10-13,08:00:00,17.24,717.00,0.00
3503,2022-10-13,07:30:00,16.82,716.00,0.00
3504,2022-10-13,07:00:00,16.82,716.00,0.00
3505,2022-10-13,06:30:00,16.82,716.00,0.00
3506,2022-10-13,06:00:00,17.24,717.00,0.00
3507,2022-10-13,05:30:00,17.24,717.00,0.00
3508,2022-10-13,05:00:00,17.24,717.00,0.00
3509,2022-10-13,04:30:00,17.24,717.00,0.00
3510,2022-10-13,04:00:00,16.82,716.00,0.00
3511,2022-10-13,03:30:00,16.82,716.00,0.00
3512,2022-10-13,03:00:00,17.24,717.00,0.00
3513,2022-10-13,02:30:00,17.24,717.00,0.00
3514,2022-10-13,02:00:00,17.24,717.00,0.00
3515,2022-10-13,01:30:00,17.24,717.00,0.00
3516,2022-10-13,01:00:00,17.67,718.00,0.00
3517,2022-10-13,00:30:00,18.53,720.00,0.00
3518,2022-10-13,00:00:00,18.53,720.00,0.00
3519,2022-10-12,23:30:00,18.53,720.00,0.00
3520,2022-10-12,23:00:00,18.53,720.00,0.00
3521,2022-10-12,22:30:00,18.53,720.00,0.00
3522,2022-10-12,22:00:00,17.67,718.00,0.00
3523,2022-10-12,21:30:00,17.67,718.00,0.00
3524,2022-10-12,21:00:00,17.24,717.00,0.00
3525,2022-10-12,20:30:00,17.24,717.00,0.00
3526,2022-10-12,20:00:00,17.67,718.00,0.00
3527,2022-10-12,19:30:00,17.67,718.00,0.00
3528,2022-10-12,19:00:00,17.67,718.00,0.00
3529,2022-10-12,18:30:00,17.67,718.00,0.00
3530,2022-10-12,18:00:00,17.67,718.00,0.00
3531,2022-10-12,17:30:00,17.67,718.00,0.00
3532,2022-10-12,17:00:00,17.67,718.00,0.00
